0.313827539902 0.235922718331 0.386108602956
0.43127544153 0.423919355474 0.41832599638
0.208683940283 0.23614068734 0.307404097141
0.303567078007 0.364877046771 0.467602520924
0.252564543962 0.205906777165 0.302894032927
0.442600048813 0.328391839331 0.325561814349
0.391444058451 0.413171284995 0.499913882029
0.323412603404 0.204982293817 0.296512135244
0.299068724784 0.239259062626 0.300614489916
0.369546486777 0.400622059011 0.262783646915
0.207380630265 0.388677274768 0.443288135331
0.405405791801 0.283782133994 0.354805886227
0.46545222904 0.354496192819 0.205181172367
0.411968986237 0.328941678044 0.383853134747
0.381011475487 0.361127312838 0.301852009838
0.470391574385 0.263303350556 0.395012650219
0.257195037074 0.493509738455 0.311934029486
0.447202755926 0.314095501118 0.313209632401
0.478265761064 0.276136643584 0.24393302328
0.28341915794 0.25253248943 0.234992743676
0.321882157876 0.211425639528 0.481833254572
0.49916459881 0.286289236237 0.327275606777
0.372294665905 0.400023476427 0.37209344771
0.268439238235 0.381479495045 0.276554065942
0.207084704789 0.279318098361 0.408333417502
0.435316529077 0.341013685662 0.290527050008
0.446278413552 0.474301008905 0.295033626346
0.297499844351 0.458348585282 0.380639741204
0.337236899782 0.397647131936 0.49356892684
0.458621872661 0.445292586207 0.372526786326
0.266939324399 0.471648815606 0.306733914183
0.27050381735 0.427442278791 0.319826548903
0.259979789889 0.496503650704 0.494983388054
0.218889129383 0.312149016919 0.303297355605
0.326555266253 0.304935909796 0.206496686657
0.387799056859 0.249914150142 0.351515069993
0.462123494011 0.354567112051 0.455088654949
0.248092545003 0.251915601443 0.365745109953
0.36593972692 0.499535826944 0.352070511009
0.216991117473 0.451034365088 0.441724317933
0.457009402418 0.282167969588 0.475963182845
0.366060255391 0.340960415152 0.312081838104
0.433371937459 0.204931926718 0.287178459448
0.463900841045 0.267861265262 0.442208293074
0.405188266182 0.261587021794 0.22308858638
0.394998548965 0.388706101212 0.365755584844
0.351019543972 0.498509283938 0.45423577991
0.213372298156 0.339680732864 0.457118581029
0.3834911378 0.450890118172 0.285431227298
0.286472200488 0.393539842597 0.40059589163
0.493521109803 0.287334734726 0.456737119365
0.453469045873 0.291931108405 0.228374298294
0.396717986682 0.303508455839 0.457797880163
0.484981750234 0.281877390503 0.299156629251
0.280789639632 0.28753634916 0.272845017191
